targ_path,cont_path,img_w_h,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,txt_welcome.started,txt_welcome.stopped,text_welcome_clickme.started,text_welcome_clickme.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_pre_practice_a.started,text_pre_practice_a.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,practice_poly.started,practice_poly.stopped,practice_context.started,practice_context.stopped,practice_mouse.x,practice_mouse.y,practice_mouse.leftButton,practice_mouse.midButton,practice_mouse.rightButton,practice_mouse.time,practice_mouse.started,practice_mouse.stopped,practice_target.started,practice_target.stopped,testImg_3.started,testImg_3.stopped,mouse_feedback.x,mouse_feedback.y,mouse_feedback.leftButton,mouse_feedback.midButton,mouse_feedback.rightButton,mouse_feedback.time,mouse_feedback.clicked_name,mouse_feedback.started,mouse_feedback.stopped,text_feedback.started,text_feedback.stopped,text_feedback_continue.started,text_feedback_continue.stopped,blank500_txt.started,blank500_txt.stopped,blank3000_next_txt.started,blank3000_next_txt.stopped,text_count_3.started,text_count_3.stopped,text_count_2.started,text_count_2.stopped,text_count_1.started,text_count_1.stopped,testPoly.started,testPoly.stopped,testImg.started,testImg.stopped,testMouse.x,testMouse.y,testMouse.leftButton,testMouse.midButton,testMouse.rightButton,testMouse.time,testMouse.started,testMouse.stopped,image.started,image.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,37.32644576206803,None,37.32644576206803,None,36.0,-344.0,1,0,0,text_welcome_clickme,8.011567334178835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Nov_25_1155,findObjects,3.1.5,60.05427499213199,
,,,,,,,,,,,,,,,,,,,45.347394628915936,None,-108.0,-44.0,1,0,0,text_pre_practice_a,1.0108475009910762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Nov_25_1155,findObjects,3.1.5,60.05427499213199,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6506129570771,None,48.6506129570771,None,[118.0],[69.0],[1],[0],[0],[2.290444085141644],0.20462270313873887,19.994284129934385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Nov_25_1155,findObjects,3.1.5,60.05427499213199,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6506129570771,None,68.54438864300027,None,62.0,-365.0,1,0,0,11.191282623913139,text_feedback_continue,1.017262710025534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Nov_25_1155,findObjects,3.1.5,60.05427499213199,
imgs/targets/targ_B.jpg,imgs/contexts/cont_B.jpg,"[826, 290]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.54438864300027,None,68.54438864300027,None,145.2448547030799,None,80.26428620400839,None,82.23276506410912,None,83.23239233810455,None,84.23294900194742,None,85.3667716269847,None,85.3667716269847,None,[223.0],[71.0],[1],[0],[0],[6.367948295082897],0.12379199685528874,None,85.3667716269847,None,,,,001,2019_Nov_25_1155,findObjects,3.1.5,60.05427499213199,
imgs/targets/targ_1.jpg,imgs/contexts/cont_1.jpg,"[1280, 290]",0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.7430725900922,None,145.72851906297728,None,147.72951451595873,None,148.73032651701942,None,149.73058659699745,None,150.8649643859826,None,150.8649643859826,None,[346.0],[70.0],[1],[0],[0],[28.218300333013758],0.12541255890391767,None,150.8649643859826,None,,,,001,2019_Nov_25_1155,findObjects,3.1.5,60.05427499213199,
imgs/targets/targ_2.jpg,imgs/contexts/cont_2.jpg,"[1280, 290]",0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.2417507029604,None,211.24302883492783,None,213.2441350040026,None,214.2445311860647,None,215.24499493208714,None,216.37325457204133,None,216.37325457204133,None,"[344.0, 350.0, 122.0]","[74.0, 71.0, 116.0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[15.092112194979563, 16.20001905411482, 20.412372912978753]",0.11952204094268382,None,216.37325457204133,None,,,,001,2019_Nov_25_1155,findObjects,3.1.5,60.05427499213199,
imgs/targets/targ_3.jpg,imgs/contexts/cont_3.jpg,"[1280, 290]",0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.73788142204285,None,276.7408075130079,None,278.7413594031241,None,279.7417065920308,None,280.74292694893666,None,281.87039945996366,None,281.87039945996366,None,"[350.0, 173.0, -41.0, -309.0, -479.0]","[74.0, 73.0, 110.0, -11.0, 75.0]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.427421394037083, 6.723708295030519, 8.35624146903865, 10.508708232082427, 17.880564972991124]",0.1188461531419307,None,281.87039945996366,None,,,,001,2019_Nov_25_1155,findObjects,3.1.5,60.05427499213199,
imgs/targets/targ_4.jpg,imgs/contexts/cont_4.jpg,"[1280, 290]",0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.25287181395106,None,342.2387063091155,None,344.23951048613526,None,345.23990901513025,None,346.2403913070448,None,347.36417565401644,None,347.36417565401644,None,[345.0],[72.0],[1],[0],[0],[6.787718688836321],0.11479403101839125,None,347.36417565401644,None,,,,001,2019_Nov_25_1155,findObjects,3.1.5,60.05427499213199,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.7365001370199,None,,,,,,,
