trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,targ_path,cont_path,img_w_h,txt_welcome.started,txt_welcome.stopped,text_welcome_clickme.started,text_welcome_clickme.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,text_pre_practice_a.started,text_pre_practice_a.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,practice_poly.started,practice_poly.stopped,practice_context.started,practice_context.stopped,practice_mouse.x,practice_mouse.y,practice_mouse.leftButton,practice_mouse.midButton,practice_mouse.rightButton,practice_mouse.time,practice_mouse.started,practice_mouse.stopped,practice_target.started,practice_target.stopped,testImg_3.started,testImg_3.stopped,mouse_feedback.x,mouse_feedback.y,mouse_feedback.leftButton,mouse_feedback.midButton,mouse_feedback.rightButton,mouse_feedback.time,mouse_feedback.clicked_name,mouse_feedback.started,mouse_feedback.stopped,text_feedback.started,text_feedback.stopped,text_feedback_continue.started,text_feedback_continue.stopped,blank500_txt.started,blank500_txt.stopped,blank3000_next_txt.started,blank3000_next_txt.stopped,text_count_3.started,text_count_3.stopped,text_count_2.started,text_count_2.stopped,text_count_1.started,text_count_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,9.555045050103217,None,9.555045050103217,None,-23.0,-353.0,1,0,0,text_welcome_clickme,8.013213978148997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Nov_25_1356,findObjects,3.1.5,59.90666512348526,
,,,,,,,,,,,,,,,,,,,17.57373590604402,None,-51.0,-37.0,1,0,0,text_pre_practice_a,1.01114436914213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Nov_25_1356,findObjects,3.1.5,59.90666512348526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.975449457066134,None,18.975449457066134,None,"[118.0, -33.0, -137.0, 69.0, -27.0, 34.0, 153.0, 290.0, 166.0, 204.0, 234.0, 187.0, 199.0, 163.0, 65.0, -97.0, -180.0, -145.0, -85.0, 26.0, 8.0, -7.0, -97.0, -93.0, -58.0, -70.0]","[73.0, 87.0, 61.0, 45.0, 42.0, 118.0, 62.0, 156.0, 141.0, 171.0, 167.0, 70.0, 37.0, 11.0, -2.0, -15.0, 3.0, 110.0, 179.0, 171.0, 103.0, 42.0, 54.0, 23.0, 2.0, -10.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.272410493111238, 3.48867397592403, 3.711870606057346, 3.9906674530357122, 4.338548891944811, 4.70609987503849, 5.340495079988614, 6.078806750942022, 6.541822690982372, 6.94271574402228, 7.257091202074662, 7.85770731093362, 8.20811762707308, 8.558154474012554, 8.846021669916809, 9.1816222560592, 9.610442963894457, 10.058061023941264, 10.71556978393346, 11.23142976895906, 14.609353627078235, 17.72732922900468, 17.934789787977934, 18.81157631590031, 19.00158745306544, 19.72784315305762]",0.2205561101436615,19.9908525289502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2019_Nov_25_1356,findObjects,3.1.5,59.90666512348526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.975449457066134,None,38.872193893184885,None,-6.0,-365.0,1,0,0,1.738977022934705,text_feedback_continue,1.00019625085406,None,,,,,,,,,,,,,,,,001,2019_Nov_25_1356,findObjects,3.1.5,59.90666512348526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.872193893184885,None,38.872193893184885,None,40.60211923508905,None,41.1153318581637,None,43.09905935800634,None,44.10013370215893,None,45.100330013083294,None,,,,,,,
